"Country or Area","Year","Area","Sex","Age","Literacy","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Colombia","2005","Total","Both Sexes","65 - 69","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","209855",""
"Colombia","2005","Total","Both Sexes","65 - 69","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","27717",""
"Colombia","2005","Total","Both Sexes","70 - 74","Total","Census - de jure - complete tabulation","Final figure, complete","2009","696740",""
"Colombia","2005","Total","Both Sexes","70 - 74","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","486325",""
"Colombia","2005","Total","Both Sexes","70 - 74","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","183558",""
"Colombia","2005","Total","Both Sexes","70 - 74","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","26857",""
"Colombia","2005","Total","Both Sexes","75 - 79","Total","Census - de jure - complete tabulation","Final figure, complete","2009","497309",""
"Colombia","2005","Total","Both Sexes","75 - 79","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","343890",""
"Colombia","2005","Total","Both Sexes","75 - 79","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","149417",""
"Colombia","2005","Total","Both Sexes","75 - 79","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","4002",""
"Colombia","2005","Total","Both Sexes","80 - 84","Total","Census - de jure - complete tabulation","Final figure, complete","2009","272275",""
"Colombia","2005","Total","Both Sexes","80 - 84","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","180791",""
"Colombia","2005","Total","Both Sexes","80 - 84","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","89098",""
"Colombia","2005","Total","Both Sexes","80 - 84","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","2386",""
"Colombia","2005","Total","Both Sexes","85 - 89","Total","Census - de jure - complete tabulation","Final figure, complete","2009","140027",""
"Colombia","2005","Total","Both Sexes","85 - 89","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","89075",""
"Colombia","2005","Total","Both Sexes","85 - 89","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","49609",""
"Colombia","2005","Total","Both Sexes","85 - 89","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","1343",""
"Colombia","2005","Total","Both Sexes","90 - 94","Total","Census - de jure - complete tabulation","Final figure, complete","2009","47020",""
"Colombia","2005","Total","Both Sexes","90 - 94","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","28489",""
"Colombia","2005","Total","Both Sexes","90 - 94","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","17968",""
"Colombia","2005","Total","Both Sexes","90 - 94","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","563",""
"Colombia","2005","Total","Both Sexes","95 - 99","Total","Census - de jure - complete tabulation","Final figure, complete","2009","12059",""
"Colombia","2005","Total","Both Sexes","95 - 99","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","6348",""
"Colombia","2005","Total","Both Sexes","95 - 99","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","5538",""
"Colombia","2005","Total","Both Sexes","95 - 99","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","173",""
"Colombia","2005","Total","Both Sexes","100 +","Total","Census - de jure - complete tabulation","Final figure, complete","2009","3014",""
"Colombia","2005","Total","Both Sexes","100 +","Literate","Census - de jure - complete tabulation","Final figure, complete","2009","1239",""
"Colombia","2005","Total","Both Sexes","100 +","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2009","1644",""
"Colombia","2005","Total","Both Sexes","100 +","Unknown","Census - de jure - complete tabulation","Final figure, complete","2009","131",""
"Costa Rica","2011","Total","Both Sexes","10 - 14","Total","Census - de jure - complete tabulation","Final figure, complete","2012","387056",""
"Costa Rica","2011","Total","Both Sexes","10 - 14","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","384194",""
"Costa Rica","2011","Total","Both Sexes","10 - 14","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","2862",""
"Costa Rica","2011","Total","Both Sexes","10 +","Total","Census - de jure - complete tabulation","Final figure, complete","2012","3620938",""
"Costa Rica","2011","Total","Both Sexes","10 +","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","3534208",""
"Costa Rica","2011","Total","Both Sexes","10 +","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","86730",""
"Costa Rica","2011","Total","Both Sexes","15 - 19","Total","Census - de jure - complete tabulation","Final figure, complete","2012","405176",""
"Costa Rica","2011","Total","Both Sexes","15 - 19","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","402228",""
"Costa Rica","2011","Total","Both Sexes","15 - 19","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","2948",""
"Costa Rica","2011","Total","Both Sexes","20 - 24","Total","Census - de jure - complete tabulation","Final figure, complete","2012","410480",""
"Costa Rica","2011","Total","Both Sexes","20 - 24","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","406362",""
"Costa Rica","2011","Total","Both Sexes","20 - 24","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","4118",""
"Costa Rica","2011","Total","Both Sexes","25 - 29","Total","Census - de jure - complete tabulation","Final figure, complete","2012","378424",""
"Costa Rica","2011","Total","Both Sexes","25 - 29","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","373176",""
"Costa Rica","2011","Total","Both Sexes","25 - 29","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","5248",""
"Costa Rica","2011","Total","Both Sexes","30 - 34","Total","Census - de jure - complete tabulation","Final figure, complete","2012","332897",""
"Costa Rica","2011","Total","Both Sexes","30 - 34","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","326993",""
"Costa Rica","2011","Total","Both Sexes","30 - 34","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","5904",""
"Costa Rica","2011","Total","Both Sexes","35 - 39","Total","Census - de jure - complete tabulation","Final figure, complete","2012","288071",""
"Costa Rica","2011","Total","Both Sexes","35 - 39","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","281974",""
"Costa Rica","2011","Total","Both Sexes","35 - 39","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","6097",""
"Costa Rica","2011","Total","Both Sexes","40 - 44","Total","Census - de jure - complete tabulation","Final figure, complete","2012","282914",""
"Costa Rica","2011","Total","Both Sexes","40 - 44","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","277344",""
"Costa Rica","2011","Total","Both Sexes","40 - 44","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","5570",""
"Costa Rica","2011","Total","Both Sexes","45 - 49","Total","Census - de jure - complete tabulation","Final figure, complete","2012","267747",""
"Costa Rica","2011","Total","Both Sexes","45 - 49","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","261930",""
"Costa Rica","2011","Total","Both Sexes","45 - 49","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","5817",""
"Costa Rica","2011","Total","Both Sexes","50 - 54","Total","Census - de jure - complete tabulation","Final figure, complete","2012","235256",""
"Costa Rica","2011","Total","Both Sexes","50 - 54","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","228999",""
"Costa Rica","2011","Total","Both Sexes","50 - 54","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","6257",""
"Costa Rica","2011","Total","Both Sexes","55 - 59","Total","Census - de jure - complete tabulation","Final figure, complete","2012","183581",""
"Costa Rica","2011","Total","Both Sexes","55 - 59","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","177774",""
"Costa Rica","2011","Total","Both Sexes","55 - 59","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","5807",""
"Costa Rica","2011","Total","Both Sexes","60 - 64","Total","Census - de jure - complete tabulation","Final figure, complete","2012","137624",""
"Costa Rica","2011","Total","Both Sexes","60 - 64","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","131525",""
"Costa Rica","2011","Total","Both Sexes","60 - 64","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","6099",""
"Costa Rica","2011","Total","Both Sexes","65 - 69","Total","Census - de jure - complete tabulation","Final figure, complete","2012","103528",""
"Costa Rica","2011","Total","Both Sexes","65 - 69","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","96733",""
"Costa Rica","2011","Total","Both Sexes","65 - 69","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","6795",""
"Costa Rica","2011","Total","Both Sexes","70 - 74","Total","Census - de jure - complete tabulation","Final figure, complete","2012","78054",""
"Costa Rica","2011","Total","Both Sexes","70 - 74","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","70921",""
"Costa Rica","2011","Total","Both Sexes","70 - 74","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","7133",""
"Costa Rica","2011","Total","Both Sexes","75 - 79","Total","Census - de jure - complete tabulation","Final figure, complete","2012","56538",""
"Costa Rica","2011","Total","Both Sexes","75 - 79","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","49860",""
"Costa Rica","2011","Total","Both Sexes","75 - 79","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","6678",""
"Costa Rica","2011","Total","Both Sexes","80 - 84","Total","Census - de jure - complete tabulation","Final figure, complete","2012","40154",""
"Costa Rica","2011","Total","Both Sexes","80 - 84","Literate","Census - de jure - complete tabulation","Final figure, complete","2012","35409",""
"Costa Rica","2011","Total","Both Sexes","80 - 84","Illiterate","Census - de jure - complete tabulation","Final figure, complete","2012","4745",""
